doc_id,พรรคการเมือง,คะแนน
party_list_30_7_page3,26,91 (เก้าสิบเอ็ด)
party_list_30_7_page3,27,"1,290 (หนึ่งพันสองร้อยเก้าสิบ)"
party_list_30_7_page3,28,95 (เก้าสิบห้า)
party_list_30_7_page3,29,303 (สามร้อยสาม)
party_list_30_7_page3,30,120 (หนึ่งร้อยยี่สิบ)
party_list_30_7_page4,31,340 (สามร้อยสี่สิบ)
party_list_30_7_page4,32,117 (หนึ่งร้อยสิบเจ็ด)
party_list_30_7_page4,33,158 (หนึ่งร้อยห้าสิบแปด)
party_list_30_7_page4,34,121 (หนึ่งร้อยยี่สิบเอ็ด)
party_list_30_7_page4,35,130 (ร้อยสามสิบ)
party_list_30_7_page4,36,490 (สี่ร้อยเก้าสิบ)
party_list_30_7_page4,37,"12,957 (หนึ่งหมื่นสองพันเก้าร้อยห้าสิบเจ็ด)"
party_list_30_7_page4,38,442 (สี่ร้อยสี่สิบสอง)
party_list_30_7_page4,39,66 (หกสิบหก)
party_list_30_7_page4,40,83 (แปดสิบสาม)
party_list_30_7_page4,41,27 (ยี่สิบเจ็ด)
party_list_30_7_page4,42,119 (หนึ่งร้อยสิบเก้า)
party_list_30_7_page4,43,115 (หนึ่งร้อยสิบห้า)
party_list_30_7_page4,44,32 (สามสิบสอง)
party_list_30_7_page4,45,46 (สี่สิบหก)
party_list_30_7_page4,46,"19,324 (หนึ่งหมื่นเก้าพันสามร้อยยี่สิบสี่)"
party_list_30_7_page5,47,108 (หนึ่งร้อยแปด)
party_list_30_7_page5,48,415 (สี่ร้อยสิบห้า)
party_list_30_7_page5,49,184 (หนึ่งร้อยแปดสิบสี่)
party_list_30_7_page5,50,7 (เจ็ด)
party_list_30_7_page5,51,37 (สามสิบเจ็ด)
party_list_30_7_page5,52,18 (สิบแปด)
party_list_30_7_page5,53,15 (สิบห้า)
party_list_30_7_page5,54,9 (เก้า)
party_list_30_7_page5,55,20 (ยี่สิบ)
party_list_30_7_page5,56,21 (ยี่สิบเอ็ด)
party_list_30_7_page5,57,61 (หกสิบเอ็ด)
party_list_30_8,๑,"๓,๒๙๒ (สามพันสองร้อยเก้าสิบสอง)"
party_list_30_8,๒,"๑,๙๙๒ (หนึ่งพันเก้าร้อยเก้าสิบสอง)"
party_list_30_8,๓,๒๙๑ (สองร้อยเก้าสิบเอ็ด)
party_list_30_8_page2,๔,๖๗๔ (หกร้อยเจ็ดสิบสี่)
party_list_30_8_page2,๕,๘๔๖ (แปดร้อยสี่สิบหก)
party_list_30_8_page2,๖,"๑,๕๔๖ (หนึ่งพันห้าร้อยสี่สิบหก)"
party_list_30_8_page2,๗,๗๐ (เจ็ดสิบ)
party_list_30_8_page2,๘,๔๓๒ (สี่ร้อยสามสิบสอง)
party_list_30_8_page2,๙,"๒๕,๓๒๕ (สองหมื่นห้าพันสามร้อยยี่สิบห้า)"
party_list_30_8_page2,๑๐,๓๗๙ (สามร้อยเจ็ดสิบเก้า)
party_list_30_8_page2,๑๑,"๔,๐๙๘ (สี่พันเก้าสิบแปด)"
party_list_30_8_page2,๑๒,๒๖๘ (สองร้อยหกสิบแปด)
party_list_30_8_page2,๑๓,๕๒๘ (ห้าร้อยยี่สิบแปด)
party_list_30_8_page2,๑๔,๔๑ (สี่สิบเอ็ด)
party_list_30_8_page2,๑๕,๔๘ (สี่สิบแปด)
party_list_30_8_page2,๑๖,๑๘๖ (หนึ่งร้อยแปดสิบหก)
party_list_30_8_page2,๑๗,๑๐๒ (หนึ่งร้อยสอง)
party_list_30_8_page2,๑๘,๑๗ (สิบเจ็ด)
party_list_30_8_page2,๑๙,๔๔ (สี่สิบสี่)
party_list_30_8_page2,๒๐,๓๔ (สามสิบสี่)
party_list_30_8_page2,๒๑,๓๙ (สามสิบเก้า)
party_list_30_8_page2,๒๒,๓๔ (สามสิบสี่)
party_list_30_8_page2,๒๓,๔๐ (สี่สิบ)
party_list_30_8_page2,๒๔,๔๑ (สี่สิบเอ็ด)
party_list_30_8_page2,๒๕,๓๓ (สามสิบสาม)
party_list_30_8_page2,๒๖,๕๕ (ห้าสิบห้า)
party_list_30_8_page2,๒๗,"๒,๗๔๔ (สองพันเจ็ดร้อยสี่สิบสี่)"
party_list_30_8_page2,๒๘,๙๑ (เก้าสิบเอ็ด)
party_list_30_8_page2,๒๙,๕๑๕ (ห้าร้อยสิบห้า)
party_list_30_8_page2,๓๐,๓๕๖ (สามร้อยห้าสิบหก)
party_list_30_8_page2,๓๑,๑๘๗ (หนึ่งร้อยแปดสิบเจ็ด)
party_list_30_8_page2,๓๒,๘๐ (แปดสิบ)
party_list_30_8_page2,๓๓,๑๓๑ (หนึ่งร้อยสามสิบเอ็ด)
party_list_30_8_page2,๓๔,๑๒๔ (หนึ่งร้อยยี่สิบสี่)
party_list_30_8_page2,๓๕,๙๕ (เก้าสิบห้า)
party_list_30_8_page2,๓๖,๑๐๗ (หนึ่งร้อยเจ็ด)
party_list_30_8_page3,๓๗,"๑๓,๕๒๙ (หนึ่งหมื่นสามพันห้าร้อยยี่สิบเก้า)"
party_list_30_8_page3,๓๘,๔๘๘ (สี่ร้อยแปดสิบแปด)
party_list_30_8_page3,๓๙,๗๗ (เจ็ดสิบเจ็ด)
party_list_30_8_page3,๔๐,๕๙ (ห้าสิบเก้า)
party_list_30_8_page3,๔๑,๒๒ (ยี่สิบสอง)
party_list_30_8_page3,๔๒,๙๘ (เก้าสิบแปด)
party_list_30_8_page3,๔๓,๑๔๘ (หนึ่งร้อยสี่สิบแปด)
party_list_30_8_page3,๔๔,๓๔๒ (สามร้อยสี่สิบสอง)
party_list_30_8_page3,๔๕,๙๐ (เก้าสิบ)
party_list_30_8_page3,๔๖,"๒๐,๒๐๑ (สองหมื่นสองร้อยเอ็ด)"
party_list_30_8_page3,๔๗,๑๐๔ (หนึ่งร้อยสี่)
party_list_30_8_page3,๔๘,๒๙๘ (สองร้อยเก้าสิบแปด)
party_list_30_8_page3,๔๙,๑๕๓ (หนึ่งร้อยห้าสิบสาม)
party_list_30_8_page3,๕๐,๑ (หนึ่ง)
party_list_30_8_page3,๕๑,๒๗ (ยี่สิบเจ็ด)
party_list_30_8_page3,๕๒,๑๙ (สิบเก้า)
party_list_30_8_page3,๕๓,๑๑ (สิบเอ็ด)
party_list_30_8_page3,๕๔,๒๓ (ยี่สิบสาม)
party_list_30_8_page3,๕๕,๒๐ (ยี่สิบ)
party_list_30_8_page3,๕๖,๓๔ (สามสิบสี่)
party_list_30_8_page3,๕๗,๗๕ (เจ็ดสิบห้า)
party_list_30_9,๑,๔๑๘ (สี่ร้อยสิบแปด)
party_list_30_9,๒,"๑,๔๘๔ (หนึ่งพันสี่ร้อยแปดสิบสี่)"
party_list_30_9,๓,"๒,๖๒๒ (สองพันหกร้อยยี่สิบสอง)"
party_list_30_9,๔,๔๕๓ (สี่ร้อยห้าสิบสาม)
party_list_30_9_page2,๕,"๑,๑๒๔ (หนึ่งพันหนึ่งร้อยยี่สิบสี่)"
party_list_30_9_page2,๖,"๓,๓๓๔ (สามพันสามร้อยสามสิบสี่)"
party_list_30_9_page2,๗,๑๕๖ (หนึ่งร้อยห้าสิบหก)
party_list_30_9_page2,๘,๕๒๖ (ห้าร้อยยี่สิบหก)
party_list_30_9_page2,๙,"๑๒,๙๕๗ (หนึ่งหมื่นสองพันเก้าร้อยห้าสิบเจ็ด)"
party_list_30_9_page2,๑๐,๓๒๘ (สามร้อยยี่สิบแปด)
party_list_30_9_page2,๑๑,"๔,๐๙๔ (สี่พันเก้าสิบสี่)"
party_list_30_9_page2,๑๒,๔๒๒ (สี่ร้อยยี่สิบสอง)
party_list_30_9_page2,๑๓,๖๕๑ (หกร้อยห้าสิบเอ็ด)
party_list_30_9_page2,๑๔,๖๔ (หกสิบสี่)
party_list_30_9_page2,๑๕,๗๒ (เจ็ดสิบสอง)
party_list_30_9_page2,๑๖,๒๕๖ (สองร้อยห้าสิบหก)
party_list_30_9_page2,๑๗,๑๔๔ (หนึ่งร้อยสี่สิบสี่)
party_list_30_9_page2,๑๘,๒๔ (ยี่สิบสี่)
party_list_30_9_page2,๑๙,๓๕ (สามสิบห้า)
party_list_30_9_page2,๒๐,๕๐ (ห้าสิบ)
party_list_30_9_page2,๒๑,๕๖ (ห้าสิบหก)
party_list_30_9_page2,๒๒,๓๙ (สามสิบเก้า)
party_list_30_9_page2,๒๓,๗๖ (เจ็ดสิบหก)
party_list_30_9_page2,๒๔,๑๑๒ (หนึ่งร้อยสิบสอง)
party_list_30_9_page2,๒๕,๔๘ (สี่สิบแปด)
party_list_30_9_page2,๒๖,๙๗ (เก้าสิบเจ็ด)
party_list_30_9_page2,๒๗,"๒,๑๐๕ (สองพันหนึ่งร้อยห้า)"
party_list_30_9_page2,๒๘,๑๓๑ (หนึ่งร้อยสามสิบเอ็ด)
party_list_30_9_page2,๒๙,๔๑๕ (สี่ร้อยสิบห้า)
party_list_30_9_page2,๓๐,๑๕๗ (หนึ่งร้อยห้าสิบเจ็ด)
party_list_30_9_page2,๓๑,๒๓๗ (สองร้อยสามสิบเจ็ด)
party_list_30_9_page2,๓๒,๒๙๙ (สองร้อยเก้าสิบเก้า)
party_list_30_9_page2,๓๓,๑๘๓ (หนึ่งร้อยแปดสิบสาม)
party_list_30_9_page2,๓๔,๑๘๔ (หนึ่งร้อยแปดสิบสี่)
party_list_30_9_page2,๓๕,๒๘๖ (สองร้อยแปดสิบหก)
party_list_30_9_page2,๓๖,๓๐๓ (สามร้อยสาม)
party_list_30_9_page2,๓๗,"๒๖,๒๐๒ (สองหมื่นหกพันสองร้อยสอง)"
party_list_30_9_page2,๓๘,๓๑๒ (สามร้อยสิบสอง)
party_list_30_9_page2,๓๙,๗๑ (เจ็ดสิบเอ็ด)
party_list_30_9_page2,๔๐,๑๑๕ (หนึ่งร้อยสิบห้า)
party_list_30_9_page2,๔๑,๔๕ (สี่สิบห้า)
party_list_30_9_page2,๔๒,"๓,๐๓๐ (สามพันสามสิบ)"
party_list_30_9_page2,๔๓,๑๖๘ (หนึ่งร้อยหกสิบแปด)
party_list_30_9_page3,๔๔,๔๘ (สี่สิบแปด)
party_list_30_9_page3,๔๕,๑๑๒ (หนึ่งร้อยสิบสอง)
party_list_30_9_page3,๔๖,"๒๐,๓๐๕ (สองหมื่นสามร้อยห้า)"
party_list_30_9_page3,๔๗,๑๗๘ (หนึ่งร้อยเจ็ดสิบแปด)
party_list_30_9_page3,๔๘,๓๕๖ (สามร้อยห้าสิบหก)
party_list_30_9_page3,๔๙,๑๙๔ (หนึ่งร้อยเก้าสิบสี่)
party_list_30_9_page3,๕๐,๙ (เก้า)
party_list_30_9_page3,๕๑,๕๓ (ห้าสิบสาม)
party_list_30_9_page3,๕๒,๑๘ (สิบแปด)
party_list_30_9_page3,๕๓,๑๗ (สิบเจ็ด)
party_list_30_9_page3,๕๔,๒๕ (ยี่สิบห้า)
party_list_30_9_page3,๕๕,๑๗ (สิบเจ็ด)
party_list_30_9_page3,๕๖,๔๔ (สี่สิบสี่)
party_list_30_9_page3,๕๗,๙๔ (เก้าสิบสี่)
party_list_31_1,๑,๑๓๗ (หนึ่งร้อยสามสิบเจ็ด)
party_list_31_1,๒,๕๓๔(ห้าร้อยสามสิบสี่)
party_list_31_1,๓,๓๔๙ (สามร้อยสี่สิบเก้า)
party_list_31_10,๑,๓๘๖ (สามร้อยแปดสิบหก)
party_list_31_10,๒,"๒,๗๕๘ (สองพันเจ็ดร้อยห้าสิบแปด)"
party_list_31_10,๓,๒๓๗ (สองร้อยสามสิบเจ็ด)
party_list_31_10,๔,๘๕ (แปดสิบห้า)
party_list_31_10,๕,๒๘๙ (สองร้อยแปดสิบเก้า)
party_list_31_10,๖,๕๙๘ (ห้าร้อยเก้าสิบแปด)
party_list_31_10,๗,๑๖๙ (หนึ่งร้อยหกสิบเก้า)
party_list_31_10,๘,๖๒๕ (หกร้อยยี่สิบห้า)
party_list_31_10,๙,"๔,๖๔๑ (สี่พันหกร้อยสี่สิบเอ็ด)"
party_list_31_10,๑๐,๑๙๒ (หนึ่งร้อยเก้าสิบสอง)
party_list_31_10,๑๑,"๒,๐๘๗ (สองพันแปดสิบเจ็ด)"
party_list_31_10,๑๒,๒๑๑ (สองร้อยสิบเอ็ด)
party_list_31_10,๑๓,๑๙๐ (หนึ่งร้อยเก้าสิบ)
party_list_31_10_page2,๑๔,๑๕ (สิบห้า)
party_list_31_10_page2,๑๕,๓๗ (สามสิบเจ็ด)
party_list_31_10_page2,๑๖,๗๗ (เจ็ดสิบเจ็ด)
party_list_31_10_page2,๑๗,๙๒ (เก้าสิบสอง)
party_list_31_10_page2,๑๘,๒๒ (ยี่สิบสอง)
party_list_31_10_page2,๑๙,๒๘ (ยี่สิบแปด)
party_list_31_10_page2,๒๐,๒๒ (ยี่สิบสอง)
party_list_31_10_page2,๒๑,๕๑ (ห้าสิบเอ็ด)
party_list_31_10_page2,๒๒,๑๑๒ (หนึ่งร้อยสิบสอง)
party_list_31_10_page2,๒๓,๘๗ (แปดสิบเจ็ด)
party_list_31_10_page2,๒๔,๒๗ (ยี่สิบเจ็ด)
party_list_31_10_page2,๒๕,๑๓ (สิบสาม)
party_list_31_10_page2,๒๖,๒๙ (ยี่สิบเก้า)
party_list_31_10_page2,๒๗,"๑,๗๔๓ (หนึ่งพันเจ็ดร้อยสี่สิบสาม)"
party_list_31_10_page2,๒๘,๕๓ (ห้าสิบสาม)
party_list_31_10_page2,๒๙,๒๑๖ (สองร้อยสิบหก)
party_list_31_10_page2,๓๐,๑๒๗ (หนึ่งร้อยยี่สิบเจ็ด)
party_list_31_10_page2,๓๑,๓๔๐ (สามร้อยสี่สิบ)
party_list_31_10_page2,๓๒,๒๑๑ (สองร้อยสิบเอ็ด)
party_list_31_10_page2,๓๓,๘๓ (แปดสิบสาม)
party_list_31_10_page2,๓๔,๙๕ (เก้าสิบห้า)
party_list_31_10_page2,๓๕,๘๔ (แปดสิบสี่)
party_list_31_10_page2,๓๖,๓๙๒ (สามร้อยเก้าสิบสอง)
party_list_31_10_page2,๓๗,"๔๐,๒๕๕ (สี่หมื่นสองร้อยห้าสิบห้า)"
party_list_31_10_page2,๓๘,๑๗๐ (หนึ่งร้อยเจ็ดสิบ)
party_list_31_10_page2,๓๙,๔๒ (สี่สิบสอง)
party_list_31_10_page2,๔๐,๓๘ (สามสิบแปด)
party_list_31_10_page2,๔๑,๑๕ (สิบห้า)
party_list_31_10_page2,๔๒,๕๖ (ห้าสิบหก)
party_list_31_10_page2,๔๓,๔๘ (สี่สิบแปด)
party_list_31_10_page2,๔๔,๑๖ (สิบหก)
party_list_31_10_page2,๔๕,๒๒ (ยี่สิบสอง)
party_list_31_10_page2,๔๖,"๑๒,๐๒๕ (หนึ่งหมื่นสองพันยี่สิบห้า)"
party_list_31_10_page2,๔๗,๑๒๑ (หนึ่งร้อยยี่สิบเอ็ด)
party_list_31_10_page2,๔๘,๑๓๑ (หนึ่งร้อยสามสิบเอ็ด)
party_list_31_10_page2,๔๙,๖๗ (หกสิบเจ็ด)
party_list_31_10_page2,๕๐,๖ (หก)
party_list_31_10_page2,๕๑,๒๔ (ยี่สิบสี่)
party_list_31_10_page2,๕๒,๑๖ (สิบหก)
party_list_31_10_page2,๕๓,๑๒ (สิบสอง)
party_list_31_10_page2,๕๔,๑๔ (สิบสี่)
party_list_31_10_page3,๕๕,๑๖ (สิบหก)
party_list_31_10_page3,๕๖,๓๙ (สามสิบเก้า)
party_list_31_10_page3,๕๗,๕๐ (ห้าสิบ)
party_list_31_1_page2,๔,๙๑ (เก้าสิบเอ็ด)
party_list_31_1_page2,๕,"๑,๙๖๗ (หนึ่งพันเก้าร้อยหกสิบเจ็ด)"
party_list_31_1_page2,๖,๖๓๒ (หกร้อยสามสิบสอง)
party_list_31_1_page2,๗,๘๘ (แปดสิบแปด)
party_list_31_1_page2,๘,๖๔๖ (หกร้อยสี่สิบหก)
party_list_31_1_page2,๙,"๔,๙๘๐ (สี่พันเก้าร้อยแปดสิบ)"
party_list_31_1_page2,๑๐,๒๐๒ (สองร้อยสอง)
party_list_31_1_page2,๑๑,"๑,๖๐๗ (หนึ่งพันหกร้อยเจ็ด)"
party_list_31_1_page2,๑๒,๑๖๔ (หนึ่งร้อยหกสิบสี่)
party_list_31_1_page2,๑๓,๒๓๔ (สองร้อยสามสิบสี่)
party_list_31_1_page2,๑๔,๒๓ (ยี่สิบสาม)
party_list_31_1_page2,๑๕,๔๙ (สี่สิบเก้า)
party_list_31_1_page2,๑๖,๘๓ (แปดสิบสาม)
party_list_31_1_page2,๑๗,๑๐๙ (หนึ่งร้อยเก้า)
party_list_31_1_page2,๑๘,๑๗ (สิบเจ็ด)
party_list_31_1_page2,๑๙,๑๙ (สิบเก้า)
party_list_31_1_page2,๒๐,๑๗ (สิบเจ็ด)
party_list_31_1_page2,๒๑,๓๐ (สามสิบ)
party_list_31_1_page2,๒๒,๗๘ (เจ็ดสิบแปด)
party_list_31_1_page2,๒๓,๕๒ (ห้าสิบสอง)
party_list_31_1_page2,๒๔,๒๐ (ยี่สิบ)
party_list_31_1_page2,๒๕,๓๓ (สามสิบสาม)
party_list_31_1_page2,๒๖,๓๔ (สามสิบสี่)
party_list_31_1_page2,๒๗,"๑,๑๑๔ (หนึ่งพันหนึ่งร้อยสิบสี่)"
party_list_31_1_page2,๒๘,๔๙ (สี่สิบเก้า)
party_list_31_1_page2,๒๙,๓๙๗ (สามร้อยเก้าสิบเจ็ด)
party_list_31_1_page2,๓๐,๘๑ (แปดสิบเอ็ด)
party_list_31_1_page2,๓๑,๑๘๘ (หนึ่งร้อยแปดสิบแปด)
party_list_31_1_page2,๓๒,๙๙ (เก้าสิบเก้า)
party_list_31_1_page2,๓๓,๖๘ (หกสิบแปด)
party_list_31_1_page2,๓๔,๒๓๗ (สองร้อยสามสิบเจ็ด)
party_list_31_1_page2,๓๕,๓๐๐ (สามร้อย)
party_list_31_1_page2,๓๖,๑๙๒ (หนึ่งร้อยเก้าสิบสอง)
party_list_31_1_page2,๓๗,"๔๗,๙๕๘ (สี่หมื่นเจ็ดพันเก้าร้อยห้าสิบแปด)"
party_list_31_1_page2,๓๘,๑๖๘ (หนึ่งร้อยหกสิบแปด)
party_list_31_1_page2,๓๙,๔๓ (สี่สิบสาม)
party_list_31_1_page3,๔๐,๒๖ (ยี่สิบหก)
party_list_31_1_page3,๔๑,๑๖ (สิบหก)
party_list_31_1_page3,๔๒,๕๘ (ห้าสิบแปด)
party_list_31_1_page3,๔๓,๖๘ (หกสิบแปด)
party_list_31_1_page3,๔๔,๓๙ (สามสิบเก้า)
party_list_31_1_page3,๔๕,๘๘ (แปดสิบแปด)
party_list_31_1_page3,๔๖,"๑๖,๖๕๐ (หนึ่งหมื่นหกพันหกร้อยห้าสิบ)"
party_list_31_1_page3,๔๗,๑๒๔ (หนึ่งร้อยยี่สิบสี่)
party_list_31_1_page3,๔๘,๑๖๘ (หนึ่งร้อยหกสิบแปด)
party_list_31_1_page3,๔๙,๑๒๕ (หนึ่งร้อยยี่สิบห้า)
party_list_31_1_page3,๕๐,๑๓ (สิบสาม)
party_list_31_1_page3,๕๑,๓๐ (สามสิบ)
party_list_31_1_page3,๕๒,๑๑ (สิบเอ็ด)
party_list_31_1_page3,๕๓,๘ (แปด)
party_list_31_1_page3,๕๔,๘ (แปด)
party_list_31_1_page3,๕๕,๑๙ (สิบเก้า)
party_list_31_1_page3,๕๖,๒๒ (ยี่สิบสอง)
party_list_31_1_page3,๕๗,๘๓ (แปดสิบสาม)
party_list_31_2,,
party_list_31_2_page2,1,173 (หนึ่งร้อยเจ็ดสิบสาม)
party_list_31_2_page2,2,576 (ห้าร้อยเจ็ดสิบหก)
party_list_31_2_page2,3,321 (สามร้อยยี่สิบเอ็ด)
party_list_31_2_page2,4,110 (หนึ่งร้อยสิบ)
party_list_31_2_page2,5,"2,300 (สองพันสามร้อย)"
party_list_31_2_page2,6,595 (ห้าร้อยเก้าสิบห้า)
party_list_31_2_page2,7,105 (หนึ่งร้อยห้า)
party_list_31_2_page2,8,655 (หกร้อยห้าสิบห้า)
party_list_31_2_page2,9,"4,714 (สี่พันเจ็ดร้อยสิบสี่)"
party_list_31_2_page2,10,187 (หนึ่งร้อยแปดสิบเจ็ด)
party_list_31_2_page2,11,"1,609 (หนึ่งพันหกร้อยเก้า)"
party_list_31_2_page2,12,169 (หนึ่งร้อยหกสิบเก้า)
party_list_31_2_page2,13,281 (สองร้อยแปดสิบเอ็ด)
party_list_31_2_page2,14,28 (ยี่สิบแปด)
party_list_31_2_page2,15,52 (ห้าสิบสอง)
party_list_31_2_page2,16,92 (เก้าสิบสอง)
party_list_31_2_page2,17,107 (หนึ่งร้อยเจ็ด)
party_list_31_2_page2,18,21 (ยี่สิบเอ็ด)
party_list_31_2_page2,19,16 (สิบหก)
party_list_31_2_page2,20,16 (สิบหก)
party_list_31_2_page2,21,37 (สามสิบเจ็ด)
party_list_31_2_page2,22,280 (สองร้อยแปดสิบ)
party_list_31_2_page2,23,73 (เจ็ดสิบสาม)
party_list_31_2_page2,24,45 (สี่สิบห้า)
party_list_31_2_page2,25,38 (สามสิบแปด)
party_list_31_2_page2,26,45 (สี่สิบห้า)
party_list_31_2_page2,27,"1,006 (หนึ่งพันหก)"
party_list_31_2_page2,28,51 (ห้าสิบเอ็ด)
party_list_31_2_page2,29,269 (สองร้อยหกสิบเก้า)
party_list_31_2_page2,30,111 (หนึ่งร้อยสิบเอ็ด)
party_list_31_2_page2,31,244 (สองร้อยสี่สิบสี่)
party_list_31_2_page2,32,123 (หนึ่งร้อยยี่สิบสาม)
party_list_31_2_page2,33,88 (แปดสิบแปด)
party_list_31_2_page2,34,199 (หนึ่งร้อยเก้าสิบเก้า)
party_list_31_2_page2,35,356 (สามร้อยห้าสิบหก)
party_list_31_2_page3,36,319 (สามร้อยสิบเก้า)
party_list_31_2_page3,37,"45,437 (สี่หมื่นห้าพันสี่ร้อยสามสิบเจ็ด)"
party_list_31_2_page3,38,178 (หนึ่งร้อยเจ็ดสิบแปด)
party_list_31_2_page3,39,53 (ห้าสิบสาม)
party_list_31_2_page3,40,36 (สามสิบหก)
party_list_31_2_page3,41,21 (ยี่สิบเอ็ด)
party_list_31_2_page3,42,83 (แปดสิบสาม)
party_list_31_2_page3,43,66 (หกสิบหก)
party_list_31_2_page3,44,27 (ยี่สิบเจ็ด)
party_list_31_2_page3,45,64 (หกสิบสี่)
party_list_31_2_page3,46,"13,822 (หนึ่งหมื่นสามพันแปดร้อยยี่สิบสอง)"
party_list_31_2_page3,47,107 (หนึ่งร้อยเจ็ด)
party_list_31_2_page3,48,167 (หนึ่งร้อยหกสิบเจ็ด)
party_list_31_2_page3,49,92 (เก้าสิบสอง)
party_list_31_2_page3,50,9 (เก้า)
party_list_31_2_page3,51,24 (ยี่สิบสี่)
party_list_31_2_page3,52,14 (สิบสี่)
party_list_31_2_page3,53,17 (สิบเจ็ด)
party_list_31_2_page3,54,10 (สิบ)
party_list_31_2_page3,55,15 (สิบห้า)
party_list_31_2_page3,56,28 (ยี่สิบแปด)
party_list_31_2_page3,57,92 (เก้าสิบสอง)
party_list_31_3,,
party_list_31_3_page2,๑,"๑,๙๘๔ (หนึ่งพันเก้าร้อยแปดสิบสี่)"
party_list_31_3_page2,๒,๕๓๘ (ห้าร้อยสามสิบแปด)
party_list_31_3_page2,๓,๑๗๗ (หนึ่งร้อยเจ็ดสิบเจ็ด)
party_list_31_3_page2,๔,๕๙ (ห้าสิบเก้า)
party_list_31_3_page2,๕,๓๗๓ (สามร้อยเจ็ดสิบสาม)
party_list_31_3_page2,๖,๖๕๐ (หกร้อยห้าสิบ)
party_list_31_3_page2,๗,๑๐๐ (หนึ่งร้อย)
party_list_31_3_page2,๘,๖๐๒ (หกร้อยสอง)
party_list_31_3_page2,๙,"๔,๘๐๕ (สี่พันแปดร้อยห้า)"
party_list_31_3_page2,๑๐,๑๕๘ (หนึ่งร้อยห้าสิบแปด)
party_list_31_3_page2,๑๑,"๑,๒๗๖ (หนึ่งพันสองร้อยเจ็ดสิบหก)"
party_list_31_3_page2,๑๒,๑๑๕ (หนึ่งร้อยสิบห้า)
party_list_31_3_page2,๑๓,๒๓๗ (สองร้อยสามสิบเจ็ด)
party_list_31_3_page2,๑๔,๒๔ (ยี่สิบสี่)
party_list_31_3_page2,๑๕,๓๕ (สามสิบห้า)
party_list_31_3_page2,๑๖,๘๑ (แปดสิบเอ็ด)
party_list_31_3_page2,๑๗,๑๖๗ (หนึ่งร้อยหกสิบเจ็ด)
party_list_31_3_page2,๑๘,๑๗ (สิบเจ็ด)
party_list_31_3_page2,๑๙,๑๗ (สิบเจ็ด)
party_list_31_3_page2,๒๐,๑๓ (สิบสาม)
party_list_31_3_page2,๒๑,๓๒ (สามสิบสอง)
party_list_31_3_page2,๒๒,๔๓ (สี่สิบสาม)
party_list_31_3_page2,๒๓,๕๒ (ห้าสิบสอง)
party_list_31_3_page2,๒๔,๒๕ (ยี่สิบห้า)
party_list_31_3_page2,๒๕,๑๘ (สิบแปด)
party_list_31_3_page3,๒๖,๔๘ (สี่สิบแปด)
party_list_31_3_page3,๒๗,๘๕๘ (แปดร้อยห้าสิบแปด)
party_list_31_3_page3,๒๘,๗๖ (เจ็ดสิบหก)
party_list_31_3_page3,๒๙,๑๖๓ (หนึ่งร้อยหกสิบสาม)
party_list_31_3_page3,๓๐,๓๑๔ (สามร้อยสิบสี่)
party_list_31_3_page3,๓๑,๓๐๕ (สามร้อยห้า)
party_list_31_3_page3,๓๒,๑๑๒ (หนึ่งร้อยสิบสอง)
party_list_31_3_page3,๓๓,๗๓ (เจ็ดสิบสาม)
party_list_31_3_page3,๓๔,๑๐๐ (หนึ่งร้อย)
party_list_31_3_page3,๓๕,๑๒๗ (หนึ่งร้อยยี่สิบเจ็ด)
party_list_31_3_page3,๓๖,๒๑๓ (สองร้อยสิบสาม)
party_list_31_3_page3,๓๗,"๔๔,๖๑๗ (สี่หมื่นสี่พันหกร้อยสิบเจ็ด)"
party_list_31_3_page3,๓๘,๒๐๐ (สองร้อย)
party_list_31_3_page3,๓๙,๔๖ (สี่สิบหก)
party_list_31_3_page3,๔๐,๓๓ (สามสิบสาม)
party_list_31_3_page3,๔๑,๑๘ (สิบแปด)
party_list_31_3_page3,๔๒,๘๕ (แปดสิบห้า)
party_list_31_3_page3,๔๓,๔๑ (สี่สิบเอ็ด)
party_list_31_3_page3,๔๔,๑๔ (สิบสี่)
party_list_31_3_page3,๔๕,๕๕ (ห้าสิบห้า)
party_list_31_3_page3,๔๖,"๑๓,๒๐๒ (หนึ่งหมื่นสามพันสองร้อยสอง)"
party_list_31_3_page3,๔๗,๑๕๖ (หนึ่งร้อยห้าสิบหก)
party_list_31_3_page3,๔๘,๑๑๗ (หนึ่งร้อยสิบเจ็ด)
party_list_31_3_page3,๔๙,๗๘ (เจ็ดสิบแปด)
party_list_31_3_page3,๕๐,๖ (หก)
party_list_31_3_page3,๕๑,๒๙ (ยี่สิบเก้า)
party_list_31_3_page3,๕๒,๑๐ (สิบ)
party_list_31_3_page3,๕๓,๕ (ห้า)
party_list_31_3_page4,๕๔,๑๘ (สิบแปด)
party_list_31_3_page4,๕๕,๑๑ (สิบเอ็ด)
party_list_31_3_page4,๕๖,๕๕ (ห้าสิบห้า)
party_list_31_3_page4,๕๗,๕๑ (ห้าสิบเอ็ด)
party_list_31_4,,
party_list_31_4_page2,๑,๒๖๘ (สองร้อยหกสิบแปด)
party_list_31_4_page2,๒,"๑,๑๕๖ (หนึ่งพันหนึ่งร้อยห้าสิบหก)"
party_list_31_4_page2,๓,"๒,๖๘๐ (สองพันหกร้อยแปดสิบ)"
